X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,y
382.003127,145926.3891,2.582066918,-0.955448828,96,-153.7821621,-23648.95337,-2.582066918,0.955448828,-956.1232488,895.0076845,-2183,3520,-3978,-51,-1667,-1298,-222,799,387,812,1875,-8562,-3257,2006,-4597,-4374,-6830,-1318,-285,3472,-7652,-202,2030,581,4776,-1460,-51,1.18705E+18
947.7587175,898246.5866,2.976697788,-0.842692004,28,-153.7821621,-23648.95337,-2.976697788,0.842692004,895.9616376,124.5171571,3973,8102,-5208,-110,-1336,-551,-1828,2441,3281,-501,1756,-4897,-2636,-889,3732,-6888,1590,-644,-189,-4847,-2753,-927,-4299,-3385,-701,-801,-94,6.86886E+20
321.3479968,103264.535,2.506975597,0.786762352,-96,-153.7821621,-23648.95337,-2.506975597,-0.786762352,-922.6196576,51.78292956,3545,161,1150,-1133,3567,-834,937,-2851,5376,-306,-1183,-4584,630,-1432,-4191,-5980,7394,-1274,-318,3188,-2379,2891,3095,-3557,-4571,488,-90,3.53858E+17
877.9388795,770776.6762,2.943464282,-0.990729988,66,-153.7821621,-23648.95337,-2.943464282,0.990729988,842.6115516,158.2704935,-2564,6433,1152,918,2382,-7138,1971,2775,1685,1912,3823,-2948,-5193,748,2406,-94,2913,911,54,1086,5998,3062,6115,1224,-3826,2245,84,4.02022E+20
-391.4864374,153261.6307,2.592716721,-0.936546204,95,-153.7821621,-23648.95337,-2.592716721,0.936546204,-731.4888561,-103.3909755,-252,-5259,1541,-305,1788,2580,-451,-811,495,200,-2388,-5861,3955,-4349,-6756,7813,-6434,-791,61,2770,-4115,4569,-6386,-3060,-1181,1639,138,-1.40934E+18
-72.59665657,5270.274544,1.86091662,0.333511163,83,-153.7821621,-23648.95337,-1.86091662,-0.333511163,303.1844311,-27.45163848,2803,-8978,-3620,-1316,4028,-4047,-85,4458,-354,1201,-3640,-3571,2687,-6491,-556,7820,-1047,993,-246,1071,2876,-1542,1942,-2363,2085,2462,134,-1.06271E+13
272.980398,74518.29769,2.436131463,0.331754564,-65,-153.7821621,-23648.95337,-2.436131463,-0.331754564,387.3153133,-728.5921729,-988,5652,5103,-1085,3732,812,44,-1829,-7064,-12,-1512,-4271,2138,30,4708,-3194,6726,-1220,172,-545,3713,-4563,7988,4310,-2086,-829,80,1.12959E+17
-202.9988909,41208.54972,2.307493665,-0.933707365,-49,-153.7821621,-23648.95337,-2.307493665,0.933707365,-751.5602629,858.960195,2707,-286,4802,-1476,-1528,-4229,-1280,1051,4849,-1571,-3334,-7769,1493,5504,-3627,8604,4492,-1019,-27,-4077,-7647,208,-6937,1207,1756,1215,-67,-1.42055E+16
205.9874813,42430.84245,2.313840827,-0.977366772,51,-153.7821621,-23648.95337,-2.313840827,0.977366772,-788.8742325,486.0144951,1415,-6389,4860,-1420,-2597,6548,1043,4810,1121,1606,3338,1453,3127,-7149,5872,5327,-509,1068,-362,-3034,-544,1310,-1204,-3409,2543,2151,-38,1.57357E+16
491.1481792,241226.5339,2.691212538,0.872221131,-94,-153.7821621,-23648.95337,-2.691212538,-0.872221131,-730.4385315,-931.1631834,3519,-2903,-4430,-1208,3442,-566,-785,-4025,3596,369,3247,5940,-4189,-884,-3554,-2149,3502,1103,14,-1394,-132,1701,5571,3692,-4822,-1898,60,6.89426E+18
549.9629945,302459.2953,2.740333468,-0.183238913,47,-153.7821621,-23648.95337,-2.740333468,0.183238913,861.9420671,-209.2300018,1373,848,-922,-695,-3280,-8042,-1469,1340,4762,-1062,228,-4940,-2550,2323,3616,-6763,1016,142,90,-572,48,-3950,-1908,-2765,-325,-1143,-140,1.52172E+19
413.6356512,171094.452,2.616617964,-0.869692516,83,-153.7821621,-23648.95337,-2.616617964,0.869692516,630.1382082,34.12245198,-1340,266,-3334,1008,3486,-3311,-2118,2131,5429,-1441,-1640,-3892,2216,-3567,-2821,-811,7267,-568,-75,-2598,-4316,-3786,-747,400,3527,-564,-112,2.07169E+18
-527.7706184,278541.8256,2.722445209,0.016946638,-12,-153.7821621,-23648.95337,-2.722445209,-0.016946638,-830.0385884,533.6205141,-3881,-8936,-5808,65,1914,7485,316,-2680,-5866,1802,2477,6111,5194,-4590,-744,2631,-6276,-948,-85,-2169,-4463,-3855,-4114,-2845,2131,956,-112,-1.14056E+19
-901.6186776,812916.2398,2.9550229,-0.018412945,-71,-153.7821621,-23648.95337,-2.9550229,0.018412945,-934.5095364,-764.5701943,-3024,-1082,-3889,-1231,-3278,-4787,-311,1330,-5412,1492,-2077,5033,-4166,5059,4653,4379,5998,840,215,-813,3395,-2034,-3422,1254,4747,902,36,-4.84351E+20
-147.9606964,21892.36767,2.170146367,0.301095859,48,-153.7821621,-23648.95337,-2.170146367,-0.301095859,-41.51379241,945.2680155,-1084,4496,3045,1018,2651,2681,844,-4448,-754,-501,1630,-4572,-5359,7037,-1330,-7886,-4611,252,-355,2494,-5053,-2271,-4850,3755,5081,-2063,75,-1.55247E+15
-240.8597163,58013.40292,2.38176417,-0.863877736,56,-153.7821621,-23648.95337,-2.38176417,0.863877736,-672.4248426,-400.4851428,-3096,9656,5112,-1108,-1651,7612,-1024,-4273,-3879,-557,3919,-7159,-4298,5653,2338,2298,-1679,-736,139,-301,-3932,552,3059,-556,-2775,950,173,-4.70272E+16
937.6126719,879117.5224,2.972023468,0.988358631,-69,-153.7821621,-23648.95337,-2.972023468,-0.988358631,-804.8627569,-703.9387777,3697,-7249,605,-378,-3390,-7616,-476,4408,5952,-974,160,7577,-1096,3029,658,-94,-7538,-725,330,956,4070,4125,3913,1813,-573,446,-7,6.37036E+20
-246.0406732,60536.01289,2.391006907,-0.839545584,-48,-153.7821621,-23648.95337,-2.391006907,0.839545584,-88.32833164,-336.0771485,-2993,9359,-889,-471,385,-1524,-253,1321,6853,647,-3882,2328,-1977,3326,7412,7476,6934,7,81,-3607,6729,4149,1525,168,3944,-2294,125,-5.45819E+16
-182.0620284,33146.58219,2.260219377,0.149779752,-76,-153.7821621,-23648.95337,-2.260219377,-0.149779752,-201.5452016,55.20150972,-2365,2580,-4169,-1093,2991,544,-84,1817,7100,-1652,707,8338,-3320,271,-2261,-9103,6791,-1232,371,-1816,4488,-2687,-7814,2332,-4116,651,-174,-6.63034E+15
595.397911,354498.6724,2.774807307,-0.997815983,83,-153.7821621,-23648.95337,-2.774807307,0.997815983,98.79273363,696.7215166,-2525,-5896,1838,944,-847,6909,1856,5041,-1806,-40,-2502,-1255,-4601,2561,3235,-4491,7148,83,-132,-3171,-6358,-4006,-1017,4142,3695,1580,-85,2.65247E+19
528.4159198,279223.3843,2.722975893,0.587813908,32,-153.7821621,-23648.95337,-2.722975893,-0.587813908,-322.4244175,683.6861794,3158,-8716,4382,614,1127,1770,-1860,1465,5686,1044,3133,1667,1272,-4003,7712,6239,-2026,1009,-87,-2266,7554,-1510,-8270,2716,2707,388,92,1.15035E+19
-214.3887079,45962.51808,2.331201907,-0.689216742,-55,-153.7821621,-23648.95337,-2.331201907,0.689216742,-498.7435585,151.0611267,-2172,2198,2691,-117,-4113,-8895,-454,4242,5945,1076,3200,-6369,-2969,-3980,-6258,-2697,-25,-848,-279,-2708,6969,-2946,-2111,-3606,-2711,-1183,68,-2.08168E+16
298.852237,89312.65958,2.475456511,-0.390279319,-82,-153.7821621,-23648.95337,-2.475456511,0.390279319,-304.0438374,-27.64824138,3661,2680,4807,599,132,4269,-252,3103,-5502,1191,-3295,4533,-754,4560,1847,-2460,-3190,-262,-139,1449,4611,-4057,8640,-1277,1582,1491,-65,2.1291E+17
-481.3427924,231690.8838,2.682454473,0.628105721,30,-153.7821621,-23648.95337,-2.682454473,-0.628105721,-989.0545428,-517.7450274,3184,-8636,-6440,-252,-1677,-3573,606,-2391,-2151,1272,-896,-7326,-5172,-5723,1250,8676,5407,-462,-113,3563,7434,4424,1352,-2188,4425,1957,-100,-5.98661E+18
900.1269121,810228.4578,2.954303746,0.998163363,96,-153.7821621,-23648.95337,-2.954303746,-0.998163363,-619.0434683,242.766822,415,-4948,6524,1204,-2281,3100,168,2473,-998,-1110,-558,-7981,-4922,-3901,5862,592,2392,-884,-270,-3008,2622,2157,6921,4376,240,1727,45,4.78769E+20
44.27187179,1959.998632,1.646127884,0.285544602,5,-153.7821621,-23648.95337,-1.646127884,-0.285544602,-3.348615033,-222.2718272,-471,762,-1709,180,-3940,984,-1342,-1028,4555,1974,2597,-4675,158,-4456,695,5194,-1297,-387,316,2730,-6358,-3982,8553,-951,-3557,-2479,79,3.33335E+11
-812.6462686,660393.9579,2.909901546,-0.855351327,69,-153.7821621,-23648.95337,-2.909901546,0.855351327,678.9609682,693.7565134,-173,5138,69,786,-783,6583,531,-1437,5650,1668,-2457,6725,3879,515,-5019,8030,-4762,898,231,4215,-4367,1507,-3738,2119,-2723,-1371,135,-2.34051E+20
-798.8510244,638162.9591,2.902465796,-0.774857947,62,-153.7821621,-23648.95337,-2.902465796,0.774857947,-650.6685506,475.6741011,-1134,4306,-5616,-726,-3555,-1931,313,4969,6252,649,3409,4477,4293,-3416,6808,-9184,-3469,-1064,380,-3673,5459,3004,-8254,2575,-4714,-986,90,-2.07616E+20
726.7268224,528131.8744,2.86137119,-0.851542006,68,-153.7821621,-23648.95337,-2.86137119,0.851542006,-217.1800105,820.1920872,-1390,3604,-2614,1292,-3764,9089,-1360,1017,3689,933,106,-6882,-811,2157,-3629,889,-5250,577,2,-1104,-7068,-2181,-297,-2484,-1171,-2177,30,1.07053E+20
372.509295,138763.1749,2.571137114,0.973537306,11,-153.7821621,-23648.95337,-2.571137114,-0.973537306,-716.6240175,191.9995061,1922,20,-551,823,-1103,7450,-36,-229,-3532,568,1108,-5940,3859,5918,-6265,-4254,-5603,123,241,-1199,356,-36,4868,-3812,-282,2232,-57,9.95313E+17
-947.6689966,898076.5271,2.976656673,0.88754311,79,-153.7821621,-23648.95337,-2.976656673,-0.88754311,800.194884,-180.6903394,1045,6869,1601,709,-699,-4312,-475,3195,-3997,222,1528,-1361,2953,-4957,6584,3166,5622,1285,-368,944,3322,-3065,-2247,-2657,1151,1466,120,-6.86431E+20
390.2215522,152272.8598,2.591311252,0.616321652,-75,-153.7821621,-23648.95337,-2.591311252,-0.616321652,823.3665933,56.87151368,3867,8589,-4781,62,3115,-3088,-2298,-652,4557,-1467,-257,4013,-4998,-4564,7221,242,942,1173,379,3709,-3700,3719,4770,-2419,3687,1891,7,1.37778E+18
-936.1659772,876406.7369,2.971352854,0.028629642,36,-153.7821621,-23648.95337,-2.971352854,-0.028629642,-992.8634865,-847.9969999,2041,-2264,5380,-656,-1163,-4148,-1160,-3417,-3998,1893,-1308,5084,1085,-3270,3226,-629,-1354,-1235,-326,-2569,-2488,-180,6597,-2943,1234,-1847,-45,-6.30188E+20
-44.20193612,1953.811156,1.645441293,-0.217877276,84,-153.7821621,-23648.95337,-1.645441293,0.217877276,543.4328928,557.2892959,389,-9694,-4894,1112,3202,5706,-2111,2174,-5015,2025,-1589,8388,2886,3439,6868,8324,-547,-703,-206,3474,-4494,-4587,3329,-2011,-1689,-735,-113,-3.29504E+11
496.4386357,246451.3191,2.695865573,0.066946366,-3,-153.7821621,-23648.95337,-2.695865573,-0.066946366,-486.7353805,962.4535613,-3134,4178,2,918,-1139,6967,-157,325,-6036,747,-4077,6474,5191,1001,6606,1049,3980,961,-170,1864,750,4109,-8056,-1816,3385,-124,143,7.4312E+18
-788.1229539,621137.7904,2.896593976,-0.404838498,-79,-153.7821621,-23648.95337,-2.896593976,0.404838498,-8.949721819,63.64005649,2012,8096,-4215,-1306,-2877,-1784,1511,1367,-2128,-1259,-161,7886,-738,-6055,4144,-1948,-5492,-837,-229,-1465,1894,-2438,2742,-3814,-4301,825,111,-1.88868E+20
-602.8520122,363430.5487,2.780210715,0.327614145,79,-153.7821621,-23648.95337,-2.780210715,-0.327614145,905.5163806,-396.4824849,-3372,3779,-5744,1406,-3393,-2290,781,575,1393,96,2611,159,3872,-6590,7440,3294,-2338,-1264,-316,-3930,3068,-3214,6922,3489,307,2091,126,-2.89384E+19
628.7393858,395313.2152,2.798470666,0.408541027,-36,-153.7821621,-23648.95337,-2.798470666,-0.408541027,-845.9067009,741.6541245,-1234,9595,-694,827,-2246,-5800,1687,-4144,6570,744,-2377,717,-1585,-3479,-7186,6845,2370,-676,-402,2475,-5017,183,-4395,471,-1352,437,101,3.88414E+19
-711.0813039,505636.6208,2.85191926,-0.882599985,32,-153.7821621,-23648.95337,-2.85191926,0.882599985,-920.4913205,570.9236819,-3623,3231,-4905,1143,2066,-2356,1225,-2672,-6211,-70,-2521,-3428,-106,7210,1941,-1458,5230,-470,169,-3187,-6180,-3488,8449,1079,3081,1859,-145,-9.19253E+19
428.4050979,183530.9279,2.63185463,0.912148975,-83,-153.7821621,-23648.95337,-2.63185463,-0.912148975,614.7988456,141.067391,-3522,-2267,3600,-1227,-2130,-6077,2257,2624,-6356,-1950,-97,8624,-4307,-6159,4047,-9028,-2346,-393,300,4427,3508,-3452,1404,-1876,3856,613,-170,2.64839E+18
-526.548445,277253.2649,2.721438335,0.945498074,-44,-153.7821621,-23648.95337,-2.721438335,-0.945498074,113.9810971,221.160334,101,-1805,918,-1175,653,8719,892,3882,7223,-17,-1600,-8480,1527,-2005,-791,3001,6678,937,-138,-71,5155,-1830,2533,-4163,347,-135,90,-1.1222E+19
-267.2141913,71403.42406,2.426859519,0.177864374,46,-153.7821621,-23648.95337,-2.426859519,-0.177864374,-290.6362398,-509.3215146,-1336,2865,6079,931,-873,-8115,-538,35,3437,605,-3713,5950,-2677,-3084,-5449,-6049,6873,-1269,275,1803,-2049,-251,163,2848,-2164,2404,-63,-9.72784E+16
508.9564444,259036.6623,2.706680618,0.018433497,55,-153.7821621,-23648.95337,-2.706680618,-0.018433497,196.6363655,529.4574456,-315,6086,5155,1473,-1863,443,-678,4458,6582,-1497,1558,-5197,978,-1054,-7214,6698,-5212,767,151,2305,4513,-757,-1639,172,3550,732,159,8.84635E+18
-909.5821136,827339.6213,2.958841912,0.995858688,-65,-153.7821621,-23648.95337,-2.958841912,-0.995858688,-460.2836948,-58.01374508,-2537,-3844,-5044,273,-3534,1811,-1401,-3357,-1546,-1422,-1756,-8729,3670,50,864,1725,2191,1307,-90,-1666,1647,-1705,-1988,-472,-2456,2372,-170,-5.15102E+20
-321.7148829,103500.4659,2.507471152,-0.955818651,-99,-153.7821621,-23648.95337,-2.507471152,0.955818651,-416.3469535,768.2206756,-3988,7646,-4227,822,1686,1062,1825,224,5389,1479,-3605,-5961,855,1941,3535,-3941,-6680,-962,169,1158,443,3415,-6841,-1460,-173,2012,-26,-3.56696E+17
-597.3098983,356779.1146,2.776199712,-0.396126232,73,-153.7821621,-23648.95337,-2.776199712,0.396126232,33.80220487,-77.49119477,3238,2686,5849,1050,-154,6480,-1769,3126,-3589,1116,-2424,-4063,3548,5566,-5552,7720,-6516,-181,-167,-3980,3604,-2349,1476,-2361,-1695,599,140,-2.71268E+19
-422.8956434,178840.7252,2.626233211,-0.938880909,-38,-153.7821621,-23648.95337,-2.626233211,0.938880909,-376.824528,413.7712963,-4063,-4772,-2276,-335,-2676,2888,-1999,-1065,2383,-2013,207,-2703,-2124,5001,-4532,3645,-5787,912,-27,-1962,1280,3354,-7460,-234,-2003,-1033,97,-2.41898E+18
-624.8709641,390463.7218,2.795790345,-0.301222007,52,-153.7821621,-23648.95337,-2.795790345,0.301222007,-329.8456521,390.3088444,-26,-6443,2964,-91,-3110,-4888,-1826,-4669,6756,-1432,664,-8764,845,1294,-3995,1588,5400,913,2,3581,-333,3454,7949,-968,425,2393,-149,-3.71991E+19
319.1614637,101864.0399,2.504010448,-0.958298358,8,-153.7821621,-23648.95337,-2.504010448,0.958298358,-286.2200626,705.0929466,3834,882,-484,-1248,2196,-776,-1149,-997,-4364,543,-193,4355,-4249,3273,1213,9179,-3025,133,164,3066,1904,4048,84,1535,3378,1297,69,3.37344E+17
818.5657616,670049.906,2.913053575,0.983686606,63,-153.7821621,-23648.95337,-2.913053575,-0.983686606,684.8091647,-868.3923865,1149,5386,-370,-1387,458,-6014,-1963,-2379,1421,674,-833,8231,-4107,-4105,-6158,626,2284,-425,218,-3811,-3039,-324,-7270,3196,-1671,1128,154,2.46249E+20
-534.2231287,285394.3512,2.727722686,-0.15178861,4,-153.7821621,-23648.95337,-2.727722686,0.15178861,642.2745427,-112.1694206,-330,-9815,1120,1170,274,6303,2402,-1812,1126,463,3330,-7719,4989,959,3189,-6175,4209,934,-110,-4557,-3811,2855,1028,-1926,305,683,-80,-1.24182E+19
-77.48812702,6004.409829,1.889235164,-0.868262545,53,-153.7821621,-23648.95337,-1.889235164,0.868262545,-300.9953015,22.18349436,1184,-8789,6065,-846,-1198,803,1504,-748,6326,1918,1517,856,-1542,-2588,-5282,-180,-5369,933,-292,161,-7377,-3649,7739,4328,-3401,299,21,-1.67744E+13
-414.4660002,171782.0653,2.61748891,0.222355786,-94,-153.7821621,-23648.95337,-2.61748891,-0.222355786,-874.2041672,407.8281665,213,-1952,-5945,-1262,1294,1318,-2342,491,5367,1931,126,-8808,5509,2236,5897,4066,3600,-1006,348,-944,-4299,21,-2234,1331,4272,-2500,-77,-2.10098E+18
746.5406758,557322.9806,2.873053476,-0.916153283,7,-153.7821621,-23648.95337,-2.873053476,0.916153283,22.23416267,-794.1264078,-1724,-9341,3143,634,4135,5591,-1917,-4833,-7139,1209,995,1673,-5487,2013,2605,-6099,-5067,-1113,-219,4586,-5185,-1652,5582,2392,4506,1392,-10,1.29233E+20
216.8680914,47031.76908,2.336195657,-0.098040584,96,-153.7821621,-23648.95337,-2.336195657,0.098040584,138.3872878,853.263279,2242,9683,6247,647,-1115,-3123,1590,-1055,-5866,1022,-799,-715,1455,4044,3766,-5374,-1703,-870,-121,4732,3282,-2174,-7966,-2969,-1647,-893,-152,2.25616E+16
142.9381894,20431.32598,2.155148276,-0.999990856,4,-153.7821621,-23648.95337,-2.155148276,0.999990856,-895.5657708,-817.5665164,-3944,-5929,3530,1473,-1445,-3,578,4933,2599,-1684,-2192,-45,1999,969,3836,4004,-4631,573,-370,-2517,-7032,-789,412,-2749,-4266,537,172,1.2191E+15
-532.4819788,283537.0578,2.726304914,0.999838437,67,-153.7821621,-23648.95337,-2.726304914,-0.999838437,915.5459446,712.4397454,633,-7564,5547,-60,-3625,-3632,2361,-596,-1809,-1833,-3817,-6138,-463,-4167,-4568,6241,-1149,170,-162,4837,-4605,3792,-3653,-4119,-1466,-1995,45,-1.21376E+19
321.5589948,103400.1872,2.507260662,0.898589423,24,-153.7821621,-23648.95337,-2.507260662,-0.898589423,921.218424,961.267029,3118,841,-2275,350,2130,8592,284,4841,2855,-1396,2510,7768,4554,2436,-6245,-6026,491,-343,-311,-3453,1587,-3133,8772,956,-1401,-698,155,3.55488E+17
945.8727882,894675.3315,2.975832731,-0.250696354,-69,-153.7821621,-23648.95337,-2.975832731,0.250696354,-463.6326664,720.101374,2705,2410,-3747,346,359,-2907,-443,-5022,3786,-1923,-2564,7731,-2485,1092,1962,2693,-657,38,-2,-1682,1420,-1429,-1526,-339,252,-1503,7,6.77375E+20
-734.2836792,539172.5216,2.865863875,0.750621182,71,-153.7821621,-23648.95337,-2.865863875,-0.750621182,924.2312518,-327.6673836,1433,7974,-921,-1065,-1532,-2882,-243,-3973,-4831,-212,-610,-8341,1177,942,-1951,-9075,-4604,-462,-357,-313,4267,-4020,3344,-762,-95,-894,152,-1.15093E+20
265.8249938,70662.92731,2.424595812,0.935750713,-89,-153.7821621,-23648.95337,-2.424595812,-0.935750713,-436.9094081,359.6732989,-1998,4239,-1099,-360,-3109,-1326,1760,713,2008,57,1497,-1030,4640,-4378,-4929,3722,6983,244,-90,824,2953,-2947,4195,626,2604,1082,-170,9.37931E+16
-90.15550444,8128.014981,1.954992248,-0.813812322,-40,-153.7821621,-23648.95337,-1.954992248,0.813812322,-769.2662613,211.8499023,-2929,-9057,2098,-1144,-929,-2012,-1925,3169,-2238,-343,4044,-6067,4653,540,-1639,6438,2279,805,-109,-4278,4521,-3876,7361,-4069,-4802,2295,143,-4.84112E+13
-327.9782846,107569.7552,2.51584509,-0.949816461,52,-153.7821621,-23648.95337,-2.51584509,0.949816461,-968.532998,248.9439118,833,-2062,2034,-683,2544,5685,1605,3429,-6410,1080,-3310,-7581,-5165,6967,-3452,131,4564,-806,298,1866,-3334,-2788,1572,3730,-683,-432,115,-4.0824E+17
743.217066,552371.6072,2.871115674,0.973574338,-30,-153.7821621,-23648.95337,-2.871115674,-0.973574338,936.6670555,-667.0409521,31,2731,2239,-904,2964,7871,-1085,2309,3441,-255,-956,4336,2276,3035,-2890,-5908,3448,-322,-308,3758,3901,-3136,3874,3734,3112,613,29,1.25259E+20
-852.119997,726108.4892,2.930500757,0.680458281,11,-153.7821621,-23648.95337,-2.930500757,-0.680458281,-857.4652338,205.4808133,-1685,24,-3192,1390,-238,5123,-878,1511,-5517,-1529,2470,615,2661,2530,3877,-8077,-3698,392,-160,3793,4764,-3371,-123,2959,-4332,662,-149,-3.26216E+20
-780.132239,608606.3103,2.892168226,-0.850671285,27,-153.7821621,-23648.95337,-2.892168226,0.850671285,769.1728952,-790.8029028,1322,3807,1697,-193,3265,-42,-815,-4542,5245,988,-2821,239,-327,-417,-503,8446,-6524,843,-86,2925,-4562,-3424,-7981,3185,3081,652,-61,-1.75864E+20
-975.4077736,951420.3249,2.989186212,-0.998390417,33,-153.7821621,-23648.95337,-2.989186212,0.998390417,821.004926,525.7578824,-866,2621,3250,112,3343,2940,424,-3673,1504,-1732,-1233,1726,-1827,-5785,6005,6357,-2077,1173,-344,2358,5282,2234,5859,135,-1646,-2083,-141,-8.40047E+20
883.8394074,781172.0981,2.946373361,-0.868353034,92,-153.7821621,-23648.95337,-2.946373361,0.868353034,-739.5886679,-242.4321762,948,5501,5864,741,2837,-4813,1081,-1403,-3920,1836,-1728,-7819,2670,-549,82,-4015,3636,919,-119,-302,1232,-3972,-5312,460,4180,60,141,4.21321E+20
-698.4228658,487794.4995,2.844118449,-0.835639887,32,-153.7821621,-23648.95337,-2.844118449,0.835639887,23.02764398,85.72167397,2088,3279,-2355,-457,106,-327,2398,-3270,3821,1894,1458,-5899,-5220,-1221,1947,-6115,-1489,322,403,-1533,-7005,4544,7793,3962,-4116,11,-59,-8.10642E+19
-387.637791,150263.057,2.58842611,0.93974876,-67,-153.7821621,-23648.95337,-2.58842611,-0.93974876,-516.2182313,-717.3076145,2438,2405,-1545,-493,-507,-9003,-2174,-1290,733,1945,-1868,-1157,636,4859,6448,-2737,-5192,-135,219,-440,-5762,1545,-3522,695,-724,681,136,-1.31517E+18
429.5173517,184485.1554,2.632980713,0.771274992,88,-153.7821621,-23648.95337,-2.632980713,-0.771274992,-150.0854314,882.7638623,2627,-5982,-3589,-482,538,1082,849,-1455,-5881,161,-1541,-6718,321,6116,3844,-744,-2229,347,-238,1395,-3065,-290,6409,-2276,-2511,2304,174,2.6969E+18
-833.363576,694494.8498,2.920834515,0.74565865,-81,-153.7821621,-23648.95337,-2.920834515,-0.74565865,125.8844087,641.7942918,-1287,7097,-604,-406,-1549,1773,-1086,1547,-7218,153,899,4671,-3778,-3358,-279,-7368,-5750,-1268,351,4038,-2273,-135,3817,-2011,-1389,-561,-85,-2.79153E+20
753.1604048,567250.5953,2.87688748,-0.73239449,-6,-153.7821621,-23648.95337,-2.87688748,0.73239449,-521.0446513,-70.13743811,3794,-2453,-680,-1028,-2446,-2655,491,3366,-6835,733,-3632,5297,1900,-2422,3054,7232,-2986,1083,234,1553,-6742,-1899,-2623,233,-4115,809,67,1.37471E+20
-210.497849,44309.34444,2.323247662,0.011141,19,-153.7821621,-23648.95337,-2.323247662,-0.011141,-777.1435132,281.2614285,-1401,4827,3051,-722,-760,-2806,-758,-1751,5099,-484,-148,-7745,65,4400,-7521,-3841,-3500,696,309,-3307,-1145,964,-4971,1074,-3116,314,-6,-1.83119E+16
-513.6365376,263822.4928,2.71065591,0.999903934,95,-153.7821621,-23648.95337,-2.71065591,-0.999903934,-187.9163174,-724.5593713,-4075,2195,-3534,579,2084,268,-2106,-960,-1174,1968,-951,-6215,-5225,-5259,-2621,7467,-1225,-590,-177,-3215,-2796,-842,-1382,-2412,4605,-2500,-21,-9.43173E+18
744.0206557,553566.7361,2.871584993,0.51139144,-62,-153.7821621,-23648.95337,-2.871584993,-0.51139144,-8.388669538,-704.0641809,2415,6783,-970,133,-1678,-5520,-1497,-5125,-536,-1166,-1080,-8075,2161,3207,-784,8751,-32,-636,-270,-780,-2047,-735,7870,2524,-1731,2192,121,1.2621E+20
